Absolute path,Relative path,Class
D:\lab1\new_directory\tiger_0501.jpg,new_directory\tiger_0501.jpg,tiger
D:\lab1\new_directory\tiger_0502.jpg,new_directory\tiger_0502.jpg,tiger
D:\lab1\new_directory\tiger_0503.jpg,new_directory\tiger_0503.jpg,tiger
D:\lab1\new_directory\tiger_0504.jpg,new_directory\tiger_0504.jpg,tiger
D:\lab1\new_directory\tiger_0505.jpg,new_directory\tiger_0505.jpg,tiger
D:\lab1\new_directory\tiger_0506.jpg,new_directory\tiger_0506.jpg,tiger
D:\lab1\new_directory\tiger_0507.jpg,new_directory\tiger_0507.jpg,tiger
D:\lab1\new_directory\tiger_0508.jpg,new_directory\tiger_0508.jpg,tiger
D:\lab1\new_directory\tiger_0509.jpg,new_directory\tiger_0509.jpg,tiger
D:\lab1\new_directory\tiger_0510.jpg,new_directory\tiger_0510.jpg,tiger
D:\lab1\new_directory\tiger_0511.jpg,new_directory\tiger_0511.jpg,tiger
D:\lab1\new_directory\tiger_0512.jpg,new_directory\tiger_0512.jpg,tiger
D:\lab1\new_directory\tiger_0513.jpg,new_directory\tiger_0513.jpg,tiger
D:\lab1\new_directory\tiger_0514.jpg,new_directory\tiger_0514.jpg,tiger
D:\lab1\new_directory\tiger_0515.jpg,new_directory\tiger_0515.jpg,tiger
D:\lab1\new_directory\tiger_0516.jpg,new_directory\tiger_0516.jpg,tiger
D:\lab1\new_directory\tiger_0517.jpg,new_directory\tiger_0517.jpg,tiger
D:\lab1\new_directory\tiger_0518.jpg,new_directory\tiger_0518.jpg,tiger
D:\lab1\new_directory\tiger_0519.jpg,new_directory\tiger_0519.jpg,tiger
D:\lab1\new_directory\tiger_0520.jpg,new_directory\tiger_0520.jpg,tiger
D:\lab1\new_directory\tiger_0521.jpg,new_directory\tiger_0521.jpg,tiger
D:\lab1\new_directory\tiger_0522.jpg,new_directory\tiger_0522.jpg,tiger
D:\lab1\new_directory\tiger_0523.jpg,new_directory\tiger_0523.jpg,tiger
D:\lab1\new_directory\tiger_0524.jpg,new_directory\tiger_0524.jpg,tiger
D:\lab1\new_directory\tiger_0525.jpg,new_directory\tiger_0525.jpg,tiger
D:\lab1\new_directory\tiger_0526.jpg,new_directory\tiger_0526.jpg,tiger
D:\lab1\new_directory\tiger_0527.jpg,new_directory\tiger_0527.jpg,tiger
D:\lab1\new_directory\tiger_0528.jpg,new_directory\tiger_0528.jpg,tiger
D:\lab1\new_directory\tiger_0529.jpg,new_directory\tiger_0529.jpg,tiger
D:\lab1\new_directory\tiger_0530.jpg,new_directory\tiger_0530.jpg,tiger
D:\lab1\new_directory\tiger_0531.jpg,new_directory\tiger_0531.jpg,tiger
D:\lab1\new_directory\tiger_0532.jpg,new_directory\tiger_0532.jpg,tiger
D:\lab1\new_directory\tiger_0533.jpg,new_directory\tiger_0533.jpg,tiger
D:\lab1\new_directory\tiger_0534.jpg,new_directory\tiger_0534.jpg,tiger
D:\lab1\new_directory\tiger_0535.jpg,new_directory\tiger_0535.jpg,tiger
D:\lab1\new_directory\tiger_0536.jpg,new_directory\tiger_0536.jpg,tiger
D:\lab1\new_directory\tiger_0537.jpg,new_directory\tiger_0537.jpg,tiger
D:\lab1\new_directory\tiger_0538.jpg,new_directory\tiger_0538.jpg,tiger
D:\lab1\new_directory\tiger_0539.jpg,new_directory\tiger_0539.jpg,tiger
D:\lab1\new_directory\tiger_0540.jpg,new_directory\tiger_0540.jpg,tiger
D:\lab1\new_directory\tiger_0541.jpg,new_directory\tiger_0541.jpg,tiger
D:\lab1\new_directory\tiger_0542.jpg,new_directory\tiger_0542.jpg,tiger
D:\lab1\new_directory\tiger_0543.jpg,new_directory\tiger_0543.jpg,tiger
D:\lab1\new_directory\tiger_0544.jpg,new_directory\tiger_0544.jpg,tiger
D:\lab1\new_directory\tiger_0545.jpg,new_directory\tiger_0545.jpg,tiger
D:\lab1\new_directory\tiger_0546.jpg,new_directory\tiger_0546.jpg,tiger
D:\lab1\new_directory\tiger_0547.jpg,new_directory\tiger_0547.jpg,tiger
D:\lab1\new_directory\tiger_0548.jpg,new_directory\tiger_0548.jpg,tiger
D:\lab1\new_directory\tiger_0549.jpg,new_directory\tiger_0549.jpg,tiger
D:\lab1\new_directory\tiger_0550.jpg,new_directory\tiger_0550.jpg,tiger
D:\lab1\new_directory\tiger_0551.jpg,new_directory\tiger_0551.jpg,tiger
D:\lab1\new_directory\tiger_0552.jpg,new_directory\tiger_0552.jpg,tiger
D:\lab1\new_directory\tiger_0553.jpg,new_directory\tiger_0553.jpg,tiger
D:\lab1\new_directory\tiger_0554.jpg,new_directory\tiger_0554.jpg,tiger
D:\lab1\new_directory\tiger_0555.jpg,new_directory\tiger_0555.jpg,tiger
D:\lab1\new_directory\tiger_0556.jpg,new_directory\tiger_0556.jpg,tiger
D:\lab1\new_directory\tiger_0557.jpg,new_directory\tiger_0557.jpg,tiger
D:\lab1\new_directory\tiger_0558.jpg,new_directory\tiger_0558.jpg,tiger
D:\lab1\new_directory\tiger_0559.jpg,new_directory\tiger_0559.jpg,tiger
D:\lab1\new_directory\tiger_0560.jpg,new_directory\tiger_0560.jpg,tiger
D:\lab1\new_directory\tiger_0561.jpg,new_directory\tiger_0561.jpg,tiger
D:\lab1\new_directory\tiger_0562.jpg,new_directory\tiger_0562.jpg,tiger
D:\lab1\new_directory\tiger_0563.jpg,new_directory\tiger_0563.jpg,tiger
D:\lab1\new_directory\tiger_0564.jpg,new_directory\tiger_0564.jpg,tiger
D:\lab1\new_directory\tiger_0565.jpg,new_directory\tiger_0565.jpg,tiger
D:\lab1\new_directory\tiger_0566.jpg,new_directory\tiger_0566.jpg,tiger
D:\lab1\new_directory\tiger_0567.jpg,new_directory\tiger_0567.jpg,tiger
D:\lab1\new_directory\tiger_0568.jpg,new_directory\tiger_0568.jpg,tiger
D:\lab1\new_directory\tiger_0569.jpg,new_directory\tiger_0569.jpg,tiger
D:\lab1\new_directory\tiger_0570.jpg,new_directory\tiger_0570.jpg,tiger
D:\lab1\new_directory\tiger_0571.jpg,new_directory\tiger_0571.jpg,tiger
D:\lab1\new_directory\tiger_0572.jpg,new_directory\tiger_0572.jpg,tiger
D:\lab1\new_directory\tiger_0573.jpg,new_directory\tiger_0573.jpg,tiger
D:\lab1\new_directory\tiger_0574.jpg,new_directory\tiger_0574.jpg,tiger
D:\lab1\new_directory\tiger_0575.jpg,new_directory\tiger_0575.jpg,tiger
D:\lab1\new_directory\tiger_0576.jpg,new_directory\tiger_0576.jpg,tiger
D:\lab1\new_directory\tiger_0577.jpg,new_directory\tiger_0577.jpg,tiger
D:\lab1\new_directory\tiger_0578.jpg,new_directory\tiger_0578.jpg,tiger
D:\lab1\new_directory\tiger_0579.jpg,new_directory\tiger_0579.jpg,tiger
D:\lab1\new_directory\tiger_0580.jpg,new_directory\tiger_0580.jpg,tiger
D:\lab1\new_directory\tiger_0581.jpg,new_directory\tiger_0581.jpg,tiger
D:\lab1\new_directory\tiger_0582.jpg,new_directory\tiger_0582.jpg,tiger
D:\lab1\new_directory\tiger_0583.jpg,new_directory\tiger_0583.jpg,tiger
D:\lab1\new_directory\tiger_0584.jpg,new_directory\tiger_0584.jpg,tiger
D:\lab1\new_directory\tiger_0585.jpg,new_directory\tiger_0585.jpg,tiger
D:\lab1\new_directory\tiger_0586.jpg,new_directory\tiger_0586.jpg,tiger
D:\lab1\new_directory\tiger_0587.jpg,new_directory\tiger_0587.jpg,tiger
D:\lab1\new_directory\tiger_0588.jpg,new_directory\tiger_0588.jpg,tiger
D:\lab1\new_directory\tiger_0589.jpg,new_directory\tiger_0589.jpg,tiger
D:\lab1\new_directory\tiger_0590.jpg,new_directory\tiger_0590.jpg,tiger
D:\lab1\new_directory\tiger_0591.jpg,new_directory\tiger_0591.jpg,tiger
D:\lab1\new_directory\tiger_0592.jpg,new_directory\tiger_0592.jpg,tiger
D:\lab1\new_directory\tiger_0593.jpg,new_directory\tiger_0593.jpg,tiger
D:\lab1\new_directory\tiger_0594.jpg,new_directory\tiger_0594.jpg,tiger
D:\lab1\new_directory\tiger_0595.jpg,new_directory\tiger_0595.jpg,tiger
D:\lab1\new_directory\tiger_0596.jpg,new_directory\tiger_0596.jpg,tiger
D:\lab1\new_directory\tiger_0597.jpg,new_directory\tiger_0597.jpg,tiger
D:\lab1\new_directory\tiger_0598.jpg,new_directory\tiger_0598.jpg,tiger
D:\lab1\new_directory\tiger_0599.jpg,new_directory\tiger_0599.jpg,tiger
D:\lab1\new_directory\tiger_0600.jpg,new_directory\tiger_0600.jpg,tiger
D:\lab1\new_directory\tiger_0601.jpg,new_directory\tiger_0601.jpg,tiger
D:\lab1\new_directory\tiger_0602.jpg,new_directory\tiger_0602.jpg,tiger
D:\lab1\new_directory\tiger_0603.jpg,new_directory\tiger_0603.jpg,tiger
D:\lab1\new_directory\tiger_0604.jpg,new_directory\tiger_0604.jpg,tiger
D:\lab1\new_directory\tiger_0605.jpg,new_directory\tiger_0605.jpg,tiger
D:\lab1\new_directory\tiger_0606.jpg,new_directory\tiger_0606.jpg,tiger
D:\lab1\new_directory\tiger_0607.jpg,new_directory\tiger_0607.jpg,tiger
D:\lab1\new_directory\tiger_0608.jpg,new_directory\tiger_0608.jpg,tiger
D:\lab1\new_directory\tiger_0609.jpg,new_directory\tiger_0609.jpg,tiger
D:\lab1\new_directory\tiger_0610.jpg,new_directory\tiger_0610.jpg,tiger
D:\lab1\new_directory\tiger_0611.jpg,new_directory\tiger_0611.jpg,tiger
D:\lab1\new_directory\tiger_0612.jpg,new_directory\tiger_0612.jpg,tiger
D:\lab1\new_directory\tiger_0613.jpg,new_directory\tiger_0613.jpg,tiger
D:\lab1\new_directory\tiger_0614.jpg,new_directory\tiger_0614.jpg,tiger
D:\lab1\new_directory\tiger_0615.jpg,new_directory\tiger_0615.jpg,tiger
D:\lab1\new_directory\tiger_0616.jpg,new_directory\tiger_0616.jpg,tiger
D:\lab1\new_directory\tiger_0617.jpg,new_directory\tiger_0617.jpg,tiger
D:\lab1\new_directory\tiger_0618.jpg,new_directory\tiger_0618.jpg,tiger
D:\lab1\new_directory\tiger_0619.jpg,new_directory\tiger_0619.jpg,tiger
D:\lab1\new_directory\tiger_0620.jpg,new_directory\tiger_0620.jpg,tiger
D:\lab1\new_directory\tiger_0621.jpg,new_directory\tiger_0621.jpg,tiger
D:\lab1\new_directory\tiger_0622.jpg,new_directory\tiger_0622.jpg,tiger
D:\lab1\new_directory\tiger_0623.jpg,new_directory\tiger_0623.jpg,tiger
D:\lab1\new_directory\tiger_0624.jpg,new_directory\tiger_0624.jpg,tiger
D:\lab1\new_directory\tiger_0625.jpg,new_directory\tiger_0625.jpg,tiger
D:\lab1\new_directory\tiger_0626.jpg,new_directory\tiger_0626.jpg,tiger
D:\lab1\new_directory\tiger_0627.jpg,new_directory\tiger_0627.jpg,tiger
D:\lab1\new_directory\tiger_0628.jpg,new_directory\tiger_0628.jpg,tiger
D:\lab1\new_directory\tiger_0629.jpg,new_directory\tiger_0629.jpg,tiger
D:\lab1\new_directory\tiger_0630.jpg,new_directory\tiger_0630.jpg,tiger
D:\lab1\new_directory\tiger_0631.jpg,new_directory\tiger_0631.jpg,tiger
D:\lab1\new_directory\tiger_0632.jpg,new_directory\tiger_0632.jpg,tiger
D:\lab1\new_directory\tiger_0633.jpg,new_directory\tiger_0633.jpg,tiger
D:\lab1\new_directory\tiger_0634.jpg,new_directory\tiger_0634.jpg,tiger
D:\lab1\new_directory\tiger_0635.jpg,new_directory\tiger_0635.jpg,tiger
D:\lab1\new_directory\tiger_0636.jpg,new_directory\tiger_0636.jpg,tiger
D:\lab1\new_directory\tiger_0637.jpg,new_directory\tiger_0637.jpg,tiger
D:\lab1\new_directory\tiger_0638.jpg,new_directory\tiger_0638.jpg,tiger
D:\lab1\new_directory\tiger_0639.jpg,new_directory\tiger_0639.jpg,tiger
D:\lab1\new_directory\tiger_0640.jpg,new_directory\tiger_0640.jpg,tiger
D:\lab1\new_directory\tiger_0641.jpg,new_directory\tiger_0641.jpg,tiger
D:\lab1\new_directory\tiger_0642.jpg,new_directory\tiger_0642.jpg,tiger
D:\lab1\new_directory\tiger_0643.jpg,new_directory\tiger_0643.jpg,tiger
D:\lab1\new_directory\tiger_0644.jpg,new_directory\tiger_0644.jpg,tiger
D:\lab1\new_directory\tiger_0645.jpg,new_directory\tiger_0645.jpg,tiger
D:\lab1\new_directory\tiger_0646.jpg,new_directory\tiger_0646.jpg,tiger
D:\lab1\new_directory\tiger_0647.jpg,new_directory\tiger_0647.jpg,tiger
D:\lab1\new_directory\tiger_0648.jpg,new_directory\tiger_0648.jpg,tiger
D:\lab1\new_directory\tiger_0649.jpg,new_directory\tiger_0649.jpg,tiger
D:\lab1\new_directory\tiger_0650.jpg,new_directory\tiger_0650.jpg,tiger
D:\lab1\new_directory\tiger_0651.jpg,new_directory\tiger_0651.jpg,tiger
D:\lab1\new_directory\tiger_0652.jpg,new_directory\tiger_0652.jpg,tiger
D:\lab1\new_directory\tiger_0653.jpg,new_directory\tiger_0653.jpg,tiger
D:\lab1\new_directory\tiger_0654.jpg,new_directory\tiger_0654.jpg,tiger
D:\lab1\new_directory\tiger_0655.jpg,new_directory\tiger_0655.jpg,tiger
D:\lab1\new_directory\tiger_0656.jpg,new_directory\tiger_0656.jpg,tiger
D:\lab1\new_directory\tiger_0657.jpg,new_directory\tiger_0657.jpg,tiger
D:\lab1\new_directory\tiger_0658.jpg,new_directory\tiger_0658.jpg,tiger
D:\lab1\new_directory\tiger_0659.jpg,new_directory\tiger_0659.jpg,tiger
D:\lab1\new_directory\tiger_0660.jpg,new_directory\tiger_0660.jpg,tiger
D:\lab1\new_directory\tiger_0661.jpg,new_directory\tiger_0661.jpg,tiger
D:\lab1\new_directory\tiger_0662.jpg,new_directory\tiger_0662.jpg,tiger
D:\lab1\new_directory\tiger_0663.jpg,new_directory\tiger_0663.jpg,tiger
D:\lab1\new_directory\tiger_0664.jpg,new_directory\tiger_0664.jpg,tiger
D:\lab1\new_directory\tiger_0665.jpg,new_directory\tiger_0665.jpg,tiger
D:\lab1\new_directory\tiger_0666.jpg,new_directory\tiger_0666.jpg,tiger
D:\lab1\new_directory\tiger_0667.jpg,new_directory\tiger_0667.jpg,tiger
D:\lab1\new_directory\tiger_0668.jpg,new_directory\tiger_0668.jpg,tiger
D:\lab1\new_directory\tiger_0669.jpg,new_directory\tiger_0669.jpg,tiger
D:\lab1\new_directory\tiger_0671.jpg,new_directory\tiger_0671.jpg,tiger
D:\lab1\new_directory\tiger_0672.jpg,new_directory\tiger_0672.jpg,tiger
D:\lab1\new_directory\tiger_0673.jpg,new_directory\tiger_0673.jpg,tiger
D:\lab1\new_directory\tiger_0674.jpg,new_directory\tiger_0674.jpg,tiger
D:\lab1\new_directory\tiger_0675.jpg,new_directory\tiger_0675.jpg,tiger
D:\lab1\new_directory\tiger_0676.jpg,new_directory\tiger_0676.jpg,tiger
D:\lab1\new_directory\tiger_0677.jpg,new_directory\tiger_0677.jpg,tiger
D:\lab1\new_directory\tiger_0678.jpg,new_directory\tiger_0678.jpg,tiger
D:\lab1\new_directory\tiger_0679.jpg,new_directory\tiger_0679.jpg,tiger
D:\lab1\new_directory\tiger_0680.jpg,new_directory\tiger_0680.jpg,tiger
D:\lab1\new_directory\tiger_0681.jpg,new_directory\tiger_0681.jpg,tiger
D:\lab1\new_directory\tiger_0682.jpg,new_directory\tiger_0682.jpg,tiger
D:\lab1\new_directory\tiger_0683.jpg,new_directory\tiger_0683.jpg,tiger
D:\lab1\new_directory\tiger_0684.jpg,new_directory\tiger_0684.jpg,tiger
D:\lab1\new_directory\tiger_0685.jpg,new_directory\tiger_0685.jpg,tiger
D:\lab1\new_directory\tiger_0686.jpg,new_directory\tiger_0686.jpg,tiger
D:\lab1\new_directory\tiger_0687.jpg,new_directory\tiger_0687.jpg,tiger
D:\lab1\new_directory\tiger_0688.jpg,new_directory\tiger_0688.jpg,tiger
D:\lab1\new_directory\tiger_0689.jpg,new_directory\tiger_0689.jpg,tiger
D:\lab1\new_directory\tiger_0690.jpg,new_directory\tiger_0690.jpg,tiger
D:\lab1\new_directory\tiger_0691.jpg,new_directory\tiger_0691.jpg,tiger
D:\lab1\new_directory\tiger_0692.jpg,new_directory\tiger_0692.jpg,tiger
D:\lab1\new_directory\tiger_0693.jpg,new_directory\tiger_0693.jpg,tiger
D:\lab1\new_directory\tiger_0694.jpg,new_directory\tiger_0694.jpg,tiger
D:\lab1\new_directory\tiger_0695.jpg,new_directory\tiger_0695.jpg,tiger
D:\lab1\new_directory\tiger_0696.jpg,new_directory\tiger_0696.jpg,tiger
D:\lab1\new_directory\tiger_0697.jpg,new_directory\tiger_0697.jpg,tiger
D:\lab1\new_directory\tiger_0698.jpg,new_directory\tiger_0698.jpg,tiger
D:\lab1\new_directory\tiger_0699.jpg,new_directory\tiger_0699.jpg,tiger
D:\lab1\new_directory\tiger_0700.jpg,new_directory\tiger_0700.jpg,tiger
D:\lab1\new_directory\tiger_0701.jpg,new_directory\tiger_0701.jpg,tiger
D:\lab1\new_directory\tiger_0702.jpg,new_directory\tiger_0702.jpg,tiger
D:\lab1\new_directory\tiger_0703.jpg,new_directory\tiger_0703.jpg,tiger
D:\lab1\new_directory\tiger_0704.jpg,new_directory\tiger_0704.jpg,tiger
D:\lab1\new_directory\tiger_0705.jpg,new_directory\tiger_0705.jpg,tiger
D:\lab1\new_directory\tiger_0706.jpg,new_directory\tiger_0706.jpg,tiger
D:\lab1\new_directory\tiger_0707.jpg,new_directory\tiger_0707.jpg,tiger
D:\lab1\new_directory\tiger_0708.jpg,new_directory\tiger_0708.jpg,tiger
D:\lab1\new_directory\tiger_0709.jpg,new_directory\tiger_0709.jpg,tiger
D:\lab1\new_directory\tiger_0710.jpg,new_directory\tiger_0710.jpg,tiger
D:\lab1\new_directory\tiger_0711.jpg,new_directory\tiger_0711.jpg,tiger
D:\lab1\new_directory\tiger_0712.jpg,new_directory\tiger_0712.jpg,tiger
D:\lab1\new_directory\tiger_0713.jpg,new_directory\tiger_0713.jpg,tiger
D:\lab1\new_directory\tiger_0714.jpg,new_directory\tiger_0714.jpg,tiger
D:\lab1\new_directory\tiger_0715.jpg,new_directory\tiger_0715.jpg,tiger
D:\lab1\new_directory\tiger_0716.jpg,new_directory\tiger_0716.jpg,tiger
D:\lab1\new_directory\tiger_0717.jpg,new_directory\tiger_0717.jpg,tiger
D:\lab1\new_directory\tiger_0718.jpg,new_directory\tiger_0718.jpg,tiger
D:\lab1\new_directory\tiger_0719.jpg,new_directory\tiger_0719.jpg,tiger
D:\lab1\new_directory\tiger_0720.jpg,new_directory\tiger_0720.jpg,tiger
D:\lab1\new_directory\tiger_0721.jpg,new_directory\tiger_0721.jpg,tiger
D:\lab1\new_directory\tiger_0722.jpg,new_directory\tiger_0722.jpg,tiger
D:\lab1\new_directory\tiger_0723.jpg,new_directory\tiger_0723.jpg,tiger
D:\lab1\new_directory\tiger_0724.jpg,new_directory\tiger_0724.jpg,tiger
D:\lab1\new_directory\tiger_0725.jpg,new_directory\tiger_0725.jpg,tiger
D:\lab1\new_directory\tiger_0726.jpg,new_directory\tiger_0726.jpg,tiger
D:\lab1\new_directory\tiger_0727.jpg,new_directory\tiger_0727.jpg,tiger
D:\lab1\new_directory\tiger_0728.jpg,new_directory\tiger_0728.jpg,tiger
D:\lab1\new_directory\tiger_0729.jpg,new_directory\tiger_0729.jpg,tiger
D:\lab1\new_directory\tiger_0730.jpg,new_directory\tiger_0730.jpg,tiger
D:\lab1\new_directory\tiger_0731.jpg,new_directory\tiger_0731.jpg,tiger
D:\lab1\new_directory\tiger_0732.jpg,new_directory\tiger_0732.jpg,tiger
D:\lab1\new_directory\tiger_0733.jpg,new_directory\tiger_0733.jpg,tiger
D:\lab1\new_directory\tiger_0734.jpg,new_directory\tiger_0734.jpg,tiger
D:\lab1\new_directory\tiger_0735.jpg,new_directory\tiger_0735.jpg,tiger
D:\lab1\new_directory\tiger_0736.jpg,new_directory\tiger_0736.jpg,tiger
D:\lab1\new_directory\tiger_0737.jpg,new_directory\tiger_0737.jpg,tiger
D:\lab1\new_directory\tiger_0738.jpg,new_directory\tiger_0738.jpg,tiger
D:\lab1\new_directory\tiger_0739.jpg,new_directory\tiger_0739.jpg,tiger
D:\lab1\new_directory\tiger_0740.jpg,new_directory\tiger_0740.jpg,tiger
D:\lab1\new_directory\tiger_0741.jpg,new_directory\tiger_0741.jpg,tiger
D:\lab1\new_directory\tiger_0742.jpg,new_directory\tiger_0742.jpg,tiger
D:\lab1\new_directory\tiger_0743.jpg,new_directory\tiger_0743.jpg,tiger
D:\lab1\new_directory\tiger_0744.jpg,new_directory\tiger_0744.jpg,tiger
D:\lab1\new_directory\tiger_0745.jpg,new_directory\tiger_0745.jpg,tiger
D:\lab1\new_directory\tiger_0746.jpg,new_directory\tiger_0746.jpg,tiger
D:\lab1\new_directory\tiger_0747.jpg,new_directory\tiger_0747.jpg,tiger
D:\lab1\new_directory\tiger_0748.jpg,new_directory\tiger_0748.jpg,tiger
D:\lab1\new_directory\tiger_0749.jpg,new_directory\tiger_0749.jpg,tiger
D:\lab1\new_directory\tiger_0750.jpg,new_directory\tiger_0750.jpg,tiger
D:\lab1\new_directory\tiger_0751.jpg,new_directory\tiger_0751.jpg,tiger
D:\lab1\new_directory\tiger_0752.jpg,new_directory\tiger_0752.jpg,tiger
D:\lab1\new_directory\tiger_0753.jpg,new_directory\tiger_0753.jpg,tiger
D:\lab1\new_directory\tiger_0754.jpg,new_directory\tiger_0754.jpg,tiger
D:\lab1\new_directory\tiger_0755.jpg,new_directory\tiger_0755.jpg,tiger
D:\lab1\new_directory\tiger_0756.jpg,new_directory\tiger_0756.jpg,tiger
D:\lab1\new_directory\tiger_0757.jpg,new_directory\tiger_0757.jpg,tiger
D:\lab1\new_directory\tiger_0758.jpg,new_directory\tiger_0758.jpg,tiger
D:\lab1\new_directory\tiger_0759.jpg,new_directory\tiger_0759.jpg,tiger
D:\lab1\new_directory\tiger_0760.jpg,new_directory\tiger_0760.jpg,tiger
D:\lab1\new_directory\tiger_0761.jpg,new_directory\tiger_0761.jpg,tiger
D:\lab1\new_directory\tiger_0762.jpg,new_directory\tiger_0762.jpg,tiger
D:\lab1\new_directory\tiger_0763.jpg,new_directory\tiger_0763.jpg,tiger
D:\lab1\new_directory\tiger_0764.jpg,new_directory\tiger_0764.jpg,tiger
D:\lab1\new_directory\tiger_0765.jpg,new_directory\tiger_0765.jpg,tiger
D:\lab1\new_directory\tiger_0766.jpg,new_directory\tiger_0766.jpg,tiger
D:\lab1\new_directory\tiger_0767.jpg,new_directory\tiger_0767.jpg,tiger
D:\lab1\new_directory\tiger_0768.jpg,new_directory\tiger_0768.jpg,tiger
D:\lab1\new_directory\tiger_0769.jpg,new_directory\tiger_0769.jpg,tiger
D:\lab1\new_directory\tiger_0770.jpg,new_directory\tiger_0770.jpg,tiger
D:\lab1\new_directory\tiger_0771.jpg,new_directory\tiger_0771.jpg,tiger
D:\lab1\new_directory\tiger_0772.jpg,new_directory\tiger_0772.jpg,tiger
D:\lab1\new_directory\tiger_0773.jpg,new_directory\tiger_0773.jpg,tiger
D:\lab1\new_directory\tiger_0774.jpg,new_directory\tiger_0774.jpg,tiger
D:\lab1\new_directory\tiger_0775.jpg,new_directory\tiger_0775.jpg,tiger
D:\lab1\new_directory\tiger_0776.jpg,new_directory\tiger_0776.jpg,tiger
D:\lab1\new_directory\tiger_0777.jpg,new_directory\tiger_0777.jpg,tiger
D:\lab1\new_directory\tiger_0778.jpg,new_directory\tiger_0778.jpg,tiger
D:\lab1\new_directory\tiger_0779.jpg,new_directory\tiger_0779.jpg,tiger
D:\lab1\new_directory\tiger_0780.jpg,new_directory\tiger_0780.jpg,tiger
D:\lab1\new_directory\tiger_0781.jpg,new_directory\tiger_0781.jpg,tiger
D:\lab1\new_directory\tiger_0782.jpg,new_directory\tiger_0782.jpg,tiger
D:\lab1\new_directory\tiger_0783.jpg,new_directory\tiger_0783.jpg,tiger
D:\lab1\new_directory\tiger_0784.jpg,new_directory\tiger_0784.jpg,tiger
D:\lab1\new_directory\tiger_0786.jpg,new_directory\tiger_0786.jpg,tiger
D:\lab1\new_directory\tiger_0787.jpg,new_directory\tiger_0787.jpg,tiger
D:\lab1\new_directory\tiger_0788.jpg,new_directory\tiger_0788.jpg,tiger
D:\lab1\new_directory\tiger_0789.jpg,new_directory\tiger_0789.jpg,tiger
D:\lab1\new_directory\tiger_0790.jpg,new_directory\tiger_0790.jpg,tiger
D:\lab1\new_directory\tiger_0791.jpg,new_directory\tiger_0791.jpg,tiger
D:\lab1\new_directory\tiger_0792.jpg,new_directory\tiger_0792.jpg,tiger
D:\lab1\new_directory\tiger_0793.jpg,new_directory\tiger_0793.jpg,tiger
D:\lab1\new_directory\tiger_0794.jpg,new_directory\tiger_0794.jpg,tiger
D:\lab1\new_directory\tiger_0795.jpg,new_directory\tiger_0795.jpg,tiger
D:\lab1\new_directory\tiger_0796.jpg,new_directory\tiger_0796.jpg,tiger
D:\lab1\new_directory\tiger_0797.jpg,new_directory\tiger_0797.jpg,tiger
D:\lab1\new_directory\tiger_0798.jpg,new_directory\tiger_0798.jpg,tiger
D:\lab1\new_directory\tiger_0799.jpg,new_directory\tiger_0799.jpg,tiger
D:\lab1\new_directory\tiger_0800.jpg,new_directory\tiger_0800.jpg,tiger
D:\lab1\new_directory\tiger_0801.jpg,new_directory\tiger_0801.jpg,tiger
D:\lab1\new_directory\tiger_0802.jpg,new_directory\tiger_0802.jpg,tiger
D:\lab1\new_directory\tiger_0803.jpg,new_directory\tiger_0803.jpg,tiger
D:\lab1\new_directory\tiger_0804.jpg,new_directory\tiger_0804.jpg,tiger
D:\lab1\new_directory\tiger_0805.jpg,new_directory\tiger_0805.jpg,tiger
D:\lab1\new_directory\tiger_0806.jpg,new_directory\tiger_0806.jpg,tiger
D:\lab1\new_directory\tiger_0807.jpg,new_directory\tiger_0807.jpg,tiger
D:\lab1\new_directory\tiger_0808.jpg,new_directory\tiger_0808.jpg,tiger
D:\lab1\new_directory\tiger_0809.jpg,new_directory\tiger_0809.jpg,tiger
D:\lab1\new_directory\tiger_0810.jpg,new_directory\tiger_0810.jpg,tiger
D:\lab1\new_directory\tiger_0811.jpg,new_directory\tiger_0811.jpg,tiger
D:\lab1\new_directory\tiger_0812.jpg,new_directory\tiger_0812.jpg,tiger
D:\lab1\new_directory\tiger_0813.jpg,new_directory\tiger_0813.jpg,tiger
D:\lab1\new_directory\tiger_0814.jpg,new_directory\tiger_0814.jpg,tiger
D:\lab1\new_directory\tiger_0815.jpg,new_directory\tiger_0815.jpg,tiger
D:\lab1\new_directory\tiger_0816.jpg,new_directory\tiger_0816.jpg,tiger
D:\lab1\new_directory\tiger_0817.jpg,new_directory\tiger_0817.jpg,tiger
D:\lab1\new_directory\tiger_0818.jpg,new_directory\tiger_0818.jpg,tiger
D:\lab1\new_directory\tiger_0819.jpg,new_directory\tiger_0819.jpg,tiger
D:\lab1\new_directory\tiger_0820.jpg,new_directory\tiger_0820.jpg,tiger
D:\lab1\new_directory\tiger_0821.jpg,new_directory\tiger_0821.jpg,tiger
D:\lab1\new_directory\tiger_0822.jpg,new_directory\tiger_0822.jpg,tiger
D:\lab1\new_directory\tiger_0823.jpg,new_directory\tiger_0823.jpg,tiger
D:\lab1\new_directory\tiger_0824.jpg,new_directory\tiger_0824.jpg,tiger
D:\lab1\new_directory\tiger_0825.jpg,new_directory\tiger_0825.jpg,tiger
D:\lab1\new_directory\tiger_0826.jpg,new_directory\tiger_0826.jpg,tiger
D:\lab1\new_directory\tiger_0827.jpg,new_directory\tiger_0827.jpg,tiger
